timestep;demand_el;pv_G1_south_normalised
4998;1.21;0.020338068
4999;1.21;0.126278409
5000;1.21;0.278196023
5001;1.21;0.376420455
5002;1.21;0.441519886
5003;4.016913496;0.451803977
5004;6.122098618;0.484900568
5005;7.525555366;0.418678977
5006;8.22728374;0.415951705
5007;8.22728374;0.369900568
5008;7.525555366;0.247315341
5009;7.525555366;0.097676136
5010;4.016913496;0.058480114
5011;1.21;0.021316761
5012;1.21;0
5013;1.21;0
5014;1.21;0
5015;1.21;0
5016;1.21;0
5017;1.21;0
5018;1.21;0
5019;1.21;0
5020;1.21;0
5021;1.21;0
5022;1.21;0.018136364
5023;1.21;0.100951705
5024;1.21;0.192514205
5025;1.21;0.302102273
5026;1.21;0.335511364
5027;1.21;0.420525568
5028;1.21;0.319076705
5029;1.21;0.27015625
5030;1.21;0.317713068
5031;1.21;0.306292614
5032;1.21;0.244261364
5033;1.21;0.121755682
5034;1.21;0.053710227
5035;1.21;0.002225426
5036;1.21;0
5037;1.21;0
5038;1.21;0
5039;1.21;0
5040;1.21;0
5041;1.21;0
5042;1.21;0
5043;1.21;0
5044;1.21;0
5045;1.21;0
5046;1.21;0.003304545
5047;1.21;0.133886364
5048;1.21;0.267173295
5049;1.21;0.450227273
5050;1.21;0.491107955
5051;1.21;0.622144886
5052;1.21;0.531505682
5053;1.21;0.550610795
5054;1.21;0.444673295
5055;1.21;0.314559659
5056;1.21;0.244261364
5057;1.21;0.145681818
5058;1.21;0.078427557
5059;1.21;0.017481534
5060;1.21;0
5061;1.21;0
5062;1.21;0
5063;1.21;0
5064;1.21;0
5065;1.21;0
5066;1.21;0
5067;1.21;0
5068;1.21;0
5069;1.21;0
5070;1.21;0.015542614
5071;1.21;0.088930398
5072;1.21;0.087394886
5073;1.21;0.016386364
5074;1.21;0.026660511
5075;1.633685056;0.116839489
5076;1.951448848;0.4121875
5077;2.163291376;0.393480114
5078;2.26921264;0.514204545
5079;2.26921264;0.482301136
5080;2.163291376;0.240610795
5081;1.951448848;0.113196023
5082;1.633685056;0.072458807
5083;1.21;0
5084;1.21;0
5085;1.21;0
5086;1.21;0
5087;1.21;0
5088;1.21;0
5089;1.21;0
5090;1.21;0
5091;1.21;0
5092;1.21;0
5093;1.21;0
5094;1.21;0.014526989
5095;1.21;0.12259233
5096;1.21;0.327144886
5097;1.21;0.58296875
5098;1.21;0.690965909
5099;1.633685056;0.646477273
5100;1.951448848;0.201463068
5101;2.163291376;0.27703125
5102;2.26921264;0.301122159
5103;2.26921264;0.277059659
5104;2.163291376;0.251704545
5105;1.951448848;0.142130682
5106;1.633685056;0.081014205
5107;1.21;0.012363068
5108;1.21;0
5109;1.21;0
5110;1.21;0
5111;1.21;0
5112;1.21;0
5113;1.21;0
5114;1.21;0
5115;1.21;0
5116;1.21;0
5117;1.21;0
5118;1.21;0.006484517
5119;1.21;0.130518466
5120;1.21;0.331988636
5121;1.21;0.515951705
5122;1.21;0.65296875
5123;1.633685056;0.737528409
5124;1.951448848;0.770909091
5125;2.163291376;0.658948864
5126;2.26921264;0.557556818
5127;2.26921264;0.421136364
5128;2.163291376;0.241448864
5129;1.951448848;0.09015767
5130;1.633685056;0.034673295
5131;1.21;0.009140767
5132;1.21;0
5133;1.21;0
5134;1.21;0
5135;1.21;0
5136;1.21;0
5137;1.21;0
5138;1.21;0
5139;1.21;0
5140;1.21;0
5141;1.21;0
5142;1.21;0.003143608
5143;1.21;0.133044034
5144;1.21;0.348934659
5145;1.21;0.541647727
5146;1.21;0.687386364
5147;5.57925214;0.776107955
5148;8.856191245;0.811363636
5149;11.04081731;0.699829545
5150;12.13313035;0.598693182
5151;12.13313035;0.451207386
5152;11.04081731;0.246321023
5153;8.856191245;0.084629261
5154;5.57925214;0.015497159
5155;1.21;0.005777273
5156;7.317953826;0
5157;9.353938434;0
5158;7.317953826;0
5159;1.21;0
5160;1.21;0
5161;1.21;0
5162;1.21;0
5163;1.21;0
5164;1.21;0
5165;1.21;0
5166;1.21;0.006138352
5167;1.21;0.128975852
5168;1.21;0.331335227
5169;6.63929229;0.512855114
5170;1.21;0.651519886
5171;9.55129954;0.744659091
5172;15.80727419;0.787201705
5173;19.97792396;0.677571023
5174;20.428;0.586775568
5175;20.428;0.449076705
5176;19.97792396;0.249133523
5177;15.80727419;0.085285511
5178;9.55129954;0.012219602
5179;1.21;0.003028977
5180;1.21;0
5181;1.21;0
5182;1.21;0
5183;1.21;0
5184;1.21;0
5185;1.21;0
5186;1.21;0
5187;1.21;0
5188;1.21;0
5189;1.21;0
5190;1.21;0.007651278
5191;1.21;0.123606534
5192;1.21;0.305866477
5193;1.21;0.474928977
5194;1.21;0.599346591
5195;1.21;0.676221591
5196;1.21;0.724147727
5197;1.21;0.5996875
5198;1.21;0.491107955
5199;1.21;0.377926136
5200;1.21;0.243025568
5201;1.21;0.09693892
5202;1.21;0.046134943
5203;1.21;0.011841903
5204;1.21;0
5205;1.21;0
5206;1.21;0
5207;1.21;0
5208;1.21;0
5209;1.21;0
5210;1.21;0
5211;1.21;0
5212;1.21;0
5213;1.21;0
5214;1.21;0.005083807
5215;1.21;0.104602273
5216;1.21;0.178295455
5217;1.21;0.221789773
5218;1.21;0.222357955
5219;1.21;0.265497159
5220;1.21;0.226619318
5221;1.21;0.1953125
5222;1.21;0.188110795
5223;1.21;0.137082386
5224;1.21;0.1325
5225;1.21;0.049690341
5226;1.21;0.005474148
5227;1.21;0.005576563
5228;1.21;0
5229;1.21;0
5230;1.21;0
5231;1.21;0
5232;1.21;0
5233;1.21;0
5234;1.21;0
5235;1.21;0
5236;1.21;0
5237;1.21;0
5238;1.21;0
5239;1.21;0.00653679
5240;1.21;0.111728693
5241;1.21;0.151946023
5242;1.21;0.02225142
5243;1.633685056;0.259928977
5244;1.951448848;0.559431818
5245;2.163291376;0.684630682
5246;2.26921264;0.285355114
5247;2.26921264;0.214602273
5248;2.163291376;0.169673295
5249;1.951448848;0.133721591
5250;1.633685056;0.074207386
5251;1.21;0.008248153
5252;1.21;0
5253;1.21;0
5254;1.21;0
5255;1.21;0
5256;1.21;0
5257;1.21;0
5258;1.21;0
5259;1.21;0
5260;1.21;0
5261;1.21;0
5262;1.21;0.011911364
5263;1.21;0.102636364
5264;1.21;0.205213068
5265;1.21;0.361732955
5266;1.21;0.543735795
5267;1.633685056;0.575355114
5268;1.951448848;0.585809659
5269;2.163291376;0.497897727
5270;2.26921264;0.391164773
5271;2.26921264;0.351065341
5272;2.163291376;0.240610795
5273;1.951448848;0.073109375
5274;1.633685056;0.007115199
5275;1.21;0
5276;1.21;0
5277;1.21;0
5278;1.21;0
5279;1.21;0
5280;1.21;0
5281;1.21;0
5282;1.21;0
5283;1.21;0
5284;1.21;0
5285;1.21;0
5286;1.21;0.011037358
5287;1.21;0.098620739
5288;1.21;0.220823864
5289;1.21;0.319303977
5290;1.21;0.420625
5291;1.633685056;0.468210227
5292;1.951448848;0.459019886
5293;2.163291376;0.401818182
5294;2.26921264;0.338607955
5295;2.26921264;0.296463068
5296;2.163291376;0.227159091
5297;1.951448848;0.133857955
5298;1.633685056;0.068073864
5299;1.21;0.010347159
5300;1.21;0
5301;1.21;0
5302;1.21;0
5303;1.21;0
5304;1.21;0
5305;1.21;0
5306;1.21;0
5307;1.21;0
5308;1.21;0
5309;1.21;0
5310;1.21;0.005693324
5311;1.21;0.117401989
5312;1.21;0.302045455
5313;1.21;0.471519886
5314;1.21;0.617272727
5315;5.57925214;0.678948864
5316;8.856191245;0.715582386
5317;11.04081731;0.620724432
5318;12.13313035;0.509176136
5319;12.13313035;0.381164773
5320;11.04081731;0.236178977
5321;8.856191245;0.079403409
5322;5.57925214;0.029146307
5323;1.21;0.00361321
5324;1.21;0
5325;1.21;0
5326;1.21;0
5327;1.21;0
5328;1.21;0
5329;1.21;0
5330;1.21;0
5331;1.21;0
5332;1.21;0
5333;1.21;0
5334;1.21;0.006767756
5335;1.21;0.094909091
5336;1.21;0.305525568
5337;1.21;0.50359375
5338;1.21;0.500397727
5339;4.016913496;0.481278409
5340;6.122098618;0.507855114
5341;7.525555366;0.624616477
5342;8.22728374;0.48296875
5343;8.22728374;0.303451705
5344;7.525555366;0.207954545
5345;7.525555366;0.072198864
5346;4.016913496;0.024517045
5347;1.21;0.006293466
5348;1.21;0
5349;1.21;0
5350;1.21;0
5351;1.21;0
5352;1.21;0
5353;1.21;0
5354;1.21;0
5355;1.21;0
5356;1.21;0
5357;1.21;0
5358;1.21;0.005902415
5359;1.21;0.10972017
5360;1.21;0.28375
5361;1.21;0.450582386
5362;1.21;0.606576705
5363;1.21;0.666335227
5364;1.21;0.687244318
5365;1.21;0.607258523
5366;1.21;0.49625
5367;1.21;0.354318182
5368;1.21;0.232840909
5369;1.21;0.087214489
5370;1.21;0.050669034
5371;1.21;0.006878267
5372;1.21;0
5373;1.21;0
5374;1.21;0
5375;1.21;0
5376;1.21;0
5377;1.21;0
5378;1.21;0
5379;1.21;0
5380;1.21;0
5381;1.21;0
5382;1.21;0.004995455
5383;1.21;0.108607955
5384;1.21;0.279204545
5385;1.21;0.455667614
5386;1.21;0.579872159
5387;1.21;0.670625
5388;1.21;0.709105114
5389;1.21;0.60125
5390;1.21;0.508934659
5391;1.21;0.37703125
5392;1.21;0.233522727
5393;1.21;0.071448864
5394;1.21;0.036323864
5395;1.21;0.003453977
5396;1.21;0
5397;1.21;0
5398;1.21;0
5399;1.21;0
5400;1.21;0
5401;1.21;0
5402;1.21;0
5403;1.21;0
5404;1.21;0
5405;1.21;0
5406;1.21;0.002962358
5407;1.21;0.113055398
5408;1.21;0.307684659
5409;1.21;0.492755682
5410;1.21;0.612670455
5411;1.633685056;0.693821023
5412;1.951448848;0.72484375
5413;2.163291376;0.620809659
5414;2.26921264;0.516321023
5415;2.26921264;0.385298295
5416;2.163291376;0.227315341
5417;1.951448848;0.067083807
5418;1.633685056;0.026795455
5419;1.21;0.003134659
5420;1.21;0
5421;1.21;0
5422;1.21;0
5423;1.21;0
5424;1.21;0
5425;1.21;0
5426;1.21;0
5427;1.21;0
5428;1.21;0
5429;1.21;0
5430;1.21;0.003782244
5431;1.21;0.107778409
5432;1.21;0.289360795
5433;1.21;0.460355114
5434;1.21;0.584289773
5435;1.633685056;0.674914773
5436;1.951448848;0.719446023
5437;2.163291376;0.618465909
5438;2.26921264;0.507897727
5439;2.26921264;0.381079545
5440;2.163291376;0.230482955
5441;1.951448848;0.059991477
5442;1.633685056;0.030262784
5443;1.21;0.002028835
5444;1.21;0
5445;1.21;0
5446;1.21;0
5447;1.21;0
5448;1.21;0
5449;1.21;0
5450;1.21;0
5451;1.21;0
5452;1.21;0
5453;1.21;0
5454;1.21;0.002393182
5455;1.21;0.111015625
5456;1.21;0.298934659
5457;1.21;0.485355114
5458;1.21;0.610042614
5459;1.633685056;0.6971875
5460;1.951448848;0.74015625
5461;2.163291376;0.642073864
5462;2.26921264;0.529005682
5463;2.26921264;0.386420455
5464;2.163291376;0.230170455
5465;1.951448848;0.05877983
5466;1.633685056;0.027386364
5467;1.21;0.002123722
5468;1.21;0
5469;1.21;0
5470;1.21;0
5471;1.21;0
5472;1.21;0
5473;1.21;0
5474;1.21;0
5475;1.21;0
5476;1.21;0
5477;1.21;0
5478;1.21;0
5479;1.21;0.021619318
5480;1.21;0.063921875
5481;1.21;0.218238636
5482;1.21;0.1971875
5483;2.692897696;0.741178977
5484;3.805070968;0.8396875
5485;4.546519816;0.719133523
5486;4.91724424;0.3571875
5487;4.91724424;0.266221591
5488;4.546519816;0.01061392
5489;3.805070968;0.009482386
5490;2.692897696;0
5491;1.21;0
5492;1.21;0
5493;1.21;0
5494;1.21;0
5495;1.21;0
5496;1.21;0
5497;1.21;0
5498;1.21;0
5499;1.21;0
5500;1.21;0
5501;1.21;0
5502;1.21;0.002988636
5503;1.21;0.069475852
5504;1.21;0.182784091
5505;1.21;0.354332386
5506;1.21;0.445042614
5507;4.016913496;0.499602273
5508;6.122098618;0.613139205
5509;7.525555366;0.520085227
5510;8.22728374;0.410923295
5511;8.22728374;0.318735795
5512;7.525555366;0.217613636
5513;7.525555366;0.095420455
5514;4.016913496;0.020609375
5515;1.21;0
5516;1.21;0
5517;1.21;0
5518;1.21;0
5519;1.21;0
5520;1.21;0
5521;1.21;0
5522;1.21;0
5523;1.21;0
5524;1.21;0
5525;1.21;0
5526;1.21;0.003309091
5527;1.21;0.084151989
5528;1.21;0.200369318
5529;1.21;0.353664773
5530;1.21;0.529488636
5531;1.21;0.61171875
5532;1.21;0.738082386
5533;1.21;0.570397727
5534;1.21;0.474829545
5535;1.21;0.300752841
5536;1.21;0.218096591
5537;1.21;0.099055398
5538;1.21;0.048849432
5539;1.21;0
5540;1.21;0
5541;1.21;0
5542;1.21;0
5543;1.21;0
5544;1.21;0
5545;1.21;0
5546;1.21;0
5547;1.21;0
5548;1.21;0
5549;1.21;0
5550;1.21;0
5551;1.21;0.016332386
5552;1.21;0.083691761
5553;1.21;0.122821023
5554;1.21;0.122767045
5555;1.21;0.158934659
5556;1.21;0.167528409
5557;1.21;0.210170455
5558;1.21;0.195994318
5559;1.21;0.158735795
5560;1.21;0.105384943
5561;1.21;0.04068892
5562;1.21;0
5563;1.21;0
5564;1.21;0
5565;1.21;0
5566;1.21;0
5567;1.21;0
5568;1.21;0
5569;1.21;0
5570;1.21;0
5571;1.21;0
5572;1.21;0
5573;1.21;0
5574;1.21;0.001877557
5575;1.21;0.097778409
5576;1.21;0.196676136
5577;1.21;0.20609375
5578;1.21;0.397244318
5579;1.633685056;0.27828125
5580;1.951448848;0.391946023
5581;2.163291376;0.348167614
5582;2.26921264;0.35703125
5583;2.26921264;0.376889205
5584;2.163291376;0.230198864
5585;1.951448848;0.036806818
5586;1.633685056;0.01048125
5587;1.21;0
5588;1.21;0
5589;1.21;0
5590;1.21;0
5591;1.21;0
5592;1.21;0
5593;1.21;0
5594;1.21;0
5595;1.21;0
5596;1.21;0
5597;1.21;0
5598;1.21;0
5599;1.21;0.06431392
5600;1.21;0.237144886
5601;1.21;0.2921875
5602;1.21;0.499786932
5603;1.633685056;0.621278409
5604;1.951448848;0.639730114
5605;2.163291376;0.561747159
5606;2.26921264;0.373622159
5607;2.26921264;0.335255682
5608;2.163291376;0.226761364
5609;1.951448848;0.095690341
5610;1.633685056;0.04778267
5611;1.21;0
5612;1.21;0
5613;1.21;0
5614;1.21;0
5615;1.21;0
5616;1.21;0
5617;1.21;0
5618;1.21;0
5619;1.21;0
5620;1.21;0
5621;1.21;0
5622;1.21;0
5623;1.21;0.028008523
5624;1.21;0.113840909
5625;1.21;0.222627841
5626;1.21;0.315
5627;1.633685056;0.290852273
5628;1.951448848;0.251974432
5629;2.163291376;0.287045455
5630;2.26921264;0.291875
5631;2.26921264;0.208451705
5632;2.163291376;0.128382102
5633;1.951448848;0.102518466
5634;1.633685056;0.02253267
5635;1.21;0
5636;1.21;0
5637;1.21;0
5638;1.21;0
5639;1.21;0
5640;1.21;0
5641;1.21;0
5642;1.21;0
5643;1.21;0
5644;1.21;0
5645;1.21;0
5646;1.21;0
5647;1.21;0.003123153
5648;1.21;0.017690341
5649;1.21;0.037698864
5650;1.21;0.056191761
5651;2.692897696;0.063696023
5652;3.805070968;0.068768466
5653;4.546519816;0.077447443
5654;4.91724424;0.074683239
5655;4.91724424;0.054355114
5656;4.546519816;0.035985795
5657;3.805070968;0.015630682
5658;2.692897696;0.002675142
5659;1.21;0
5660;1.21;0
5661;1.21;0
5662;1.21;0
5663;1.21;0
5664;1.21;0
5665;1.21;0
5666;1.21;0
5667;1.21;0
5668;1.21;0
5669;1.21;0
5670;1.21;0
5671;1.21;0.010635369
5672;1.21;0.043522727
5673;1.21;0.076169034
5674;1.21;0.102197443
5675;4.016913496;0.120056818
5676;6.122098618;0.129784091
5677;7.525555366;0.130548295
5678;8.22728374;0.122802557
5679;8.22728374;0.10309233
5680;7.525555366;0.07050142
5681;7.525555366;0.037711648
5682;4.016913496;0.006520739
5683;1.21;0
5684;1.21;0
5685;1.21;0
5686;1.21;0
5687;1.21;0
5688;1.21;0
5689;1.21;0
5690;1.21;0
5691;1.21;0
5692;1.21;0
5693;1.21;0
5694;1.21;0
5695;1.21;0.084860795
5696;1.21;0.240951705
5697;1.21;0.362571023
5698;1.21;0.504928977
5699;1.21;0.571164773
5700;1.21;0.667414773
5701;1.21;0.583224432
5702;1.21;0.510752841
5703;1.21;0.410028409
5704;1.21;0.223153409
5705;1.21;0.033877841
5706;1.21;0.002551136
5707;1.21;0
5708;1.21;0
5709;1.21;0
5710;1.21;0
5711;1.21;0
5712;1.21;0
5713;1.21;0
5714;1.21;0
5715;1.21;0
5716;1.21;0
5717;1.21;0
5718;1.21;0
5719;1.21;0.100990057
5720;1.21;0.334914773
5721;1.21;0.482428977
5722;1.21;0.4059375
5723;1.21;0.375241477
5724;1.21;0.317542614
5725;1.21;0.276122159
5726;1.21;0.226122159
5727;1.21;0.203295455
5728;1.21;0.175
5729;1.21;0.100178977
5730;1.21;0.01522017
5731;1.21;0
5732;1.21;0
5733;1.21;0
5734;1.21;0
5735;1.21;0
5736;1.21;0
5737;1.21;0
5738;1.21;0
5739;1.21;0
5740;1.21;0
5741;1.21;0
5742;1.21;0
5743;1.21;0.084482955
5744;1.21;0.084450284
5745;1.21;0.103308239
5746;1.21;0.218352273
5747;1.633685056;0.292627841
5748;1.951448848;0.563551136
5749;2.163291376;0.534488636
5750;2.26921264;0.369034091
5751;2.26921264;0.446079545
5752;2.163291376;0.211107955
5753;1.951448848;0.091576705
5754;1.633685056;0.020664773
5755;1.21;0
5756;1.21;0
5757;1.21;0
5758;1.21;0
5759;1.21;0
5760;1.21;0
5761;1.21;0
5762;1.21;0
5763;1.21;0
5764;1.21;0
5765;1.21;0
5766;1.21;0
5767;1.21;0.018362216
5768;1.21;0.080639205
5769;1.21;0.149715909
5770;1.21;0.192102273
5771;1.633685056;0.213409091
5772;1.951448848;0.211235795
5773;2.163291376;0.228011364
5774;2.26921264;0.218877841
5775;2.26921264;0.178082386
5776;2.163291376;0.130931818
5777;1.951448848;0.072224432
5778;1.633685056;0.016007102
5779;1.21;0
5780;1.21;0
5781;1.21;0
5782;1.21;0
5783;1.21;0
5784;1.21;0
5785;1.21;0
5786;1.21;0
5787;1.21;0
5788;1.21;0
5789;1.21;0
5790;1.21;0
5791;1.21;0.094178977
5792;1.21;0.291164773
5793;1.21;0.483607955
5794;1.21;0.633409091
5795;1.633685056;0.710553977
5796;1.951448848;0.751647727
5797;2.163291376;0.656164773
5798;2.26921264;0.5603125
5799;2.26921264;0.411704545
5800;2.163291376;0.212599432
5801;1.951448848;0.031278409
5802;1.633685056;0.004354119
5803;1.21;0
5804;1.21;0
5805;1.21;0
5806;1.21;0
5807;1.21;0
5808;1.21;0
5809;1.21;0
5810;1.21;0
5811;1.21;0
5812;1.21;0
5813;1.21;0
5814;1.21;0
5815;1.21;0.048522727
5816;1.21;0.138825284
5817;1.21;0.244517045
5818;1.21;0.310014205
5819;2.692897696;0.536704545
5820;3.805070968;0.413196023
5821;4.546519816;0.375170455
5822;4.91724424;0.411633523
5823;4.91724424;0.280710227
5824;4.546519816;0.192883523
5825;3.805070968;0.040278409
5826;2.692897696;0.003193324
5827;1.21;0
5828;1.21;0
5829;1.21;0
5830;1.21;0
5831;1.21;0
5832;1.21;0
5833;1.21;0
5834;1.21;0
5835;1.21;0
5836;1.21;0
5837;1.21;0
5838;1.21;0
5839;1.21;0.058427557
5840;1.21;0.186335227
5841;1.21;0.305653409
5842;1.21;0.394786932
5843;4.016913496;0.524545455
5844;6.122098618;0.565355114
5845;7.525555366;0.487954545
5846;8.22728374;0.408849432
5847;8.22728374;0.291775568
5848;7.525555366;0.199119318
5849;7.525555366;0.042133523
5850;4.016913496;0.002362358
5851;1.21;0
5852;1.21;0
5853;1.21;0
5854;1.21;0
5855;1.21;0
5856;1.21;0
5857;1.21;0
5858;1.21;0
5859;1.21;0
5860;1.21;0
5861;1.21;0
5862;1.21;0
5863;1.21;0.108112216
5864;1.21;0.30609375
5865;1.21;0.415568182
5866;1.21;0.450028409
5867;1.21;0.573948864
5868;1.21;0.434758523
5869;1.21;0.269232955
5870;1.21;0.169573864
5871;1.21;0.211548295
5872;1.21;0.118164773
5873;1.21;0.07653267
5874;1.21;0.018079545
5875;1.21;0
5876;1.21;0
5877;1.21;0
5878;1.21;0
5879;1.21;0
5880;1.21;0
5881;1.21;0
5882;1.21;0
5883;1.21;0
5884;1.21;0
5885;1.21;0
5886;1.21;0
5887;1.21;0.095403409
5888;1.21;0.301505682
5889;1.21;0.492613636
5890;1.21;0.618991477
5891;1.21;0.707826705
5892;1.21;0.733224432
5893;1.21;0.623252841
5894;1.21;0.5203125
5895;1.21;0.37328125
5896;1.21;0.193607955
5897;1.21;0.039235795
5898;1.21;0.015558239
5899;1.21;0
5900;1.21;0
5901;1.21;0
5902;1.21;0
5903;1.21;0
5904;1.21;0
5905;1.21;0
5906;1.21;0
5907;1.21;0
5908;1.21;0
5909;1.21;0
5910;1.21;0
5911;1.21;0.088146307
5912;1.21;0.277400568
5913;1.21;0.465525568
5914;1.21;0.612315341
5915;1.633685056;0.689389205
5916;1.951448848;0.716647727
5917;2.163291376;0.606519886
5918;2.26921264;0.503153409
5919;2.26921264;0.368252841
5920;2.163291376;0.189758523
5921;1.951448848;0.03193608
5922;1.633685056;0.006389489
5923;1.21;0
5924;1.21;0
5925;1.21;0
5926;1.21;0
5927;1.21;0
5928;1.21;0
5929;1.21;0
5930;1.21;0
5931;1.21;0
5932;1.21;0
5933;1.21;0
5934;1.21;0
5935;1.21;0.086443182
5936;1.21;0.283267045
5937;1.21;0.459900568
5938;1.21;0.60234375
5939;1.633685056;0.691946023
5940;1.951448848;0.693068182
5941;2.163291376;0.59234375
5942;2.26921264;0.504161932
5943;2.26921264;0.372883523
5944;2.163291376;0.190099432
5945;1.951448848;0.033434659
5946;1.633685056;0.008856392
5947;1.21;0
5948;1.21;0
5949;1.21;0
5950;1.21;0
5951;1.21;0
5952;1.21;0
5953;1.21;0
5954;1.21;0
5955;1.21;0
5956;1.21;0
5957;1.21;0
5958;1.21;0
5959;1.21;0.035865057
5960;1.21;0.116636364
5961;1.21;0.225042614
5962;1.21;0.305269886
5963;1.633685056;0.349176136
5964;1.951448848;0.351264205
5965;2.163291376;0.307315341
5966;2.26921264;0.280099432
5967;2.26921264;0.243167614
5968;2.163291376;0.151463068
5969;1.951448848;0.079036932
5970;1.633685056;0.015765625
5971;1.21;0
5972;1.21;0
5973;1.21;0
5974;1.21;0
5975;1.21;0
5976;1.21;0
5977;1.21;0
5978;1.21;0
5979;1.21;0
5980;1.21;0
5981;1.21;0
5982;1.21;0
5983;1.21;0.04153125
5984;1.21;0.132409091
5985;1.21;0.127946023
5986;1.21;0.220596591
5987;2.692897696;0.372826705
5988;3.805070968;0.337017045
5989;4.546519816;0.212258523
5990;4.91724424;0.195980114
5991;4.91724424;0.157926136
5992;4.546519816;0.076958807
5993;3.805070968;0.04440767
5994;2.692897696;0
5995;1.21;0
5996;1.21;0
5997;1.21;0
5998;1.21;0
5999;1.21;0
6000;1.21;0
6001;1.21;0
6002;1.21;0
6003;1.21;0
6004;1.21;0
6005;1.21;0
6006;1.21;0
6007;1.21;0.010557813
6008;1.21;0.062011364
6009;1.21;0.128042614
6010;1.21;0.175071023
6011;4.016913496;0.201903409
6012;6.122098618;0.201590909
6013;7.525555366;0.208565341
6014;8.22728374;0.193551136
6015;8.22728374;0.158366477
6016;7.525555366;0.11209233
6017;7.525555366;0.051566761
6018;4.016913496;0.007670597
6019;1.21;0
6020;1.21;0
6021;1.21;0
6022;1.21;0
6023;1.21;0
6024;1.21;0
6025;1.21;0
6026;1.21;0
6027;1.21;0
6028;1.21;0
6029;1.21;0
6030;1.21;0
6031;1.21;0.063403409
6032;1.21;0.196605114
6033;1.21;0.325809659
6034;1.21;0.446008523
6035;1.21;0.511747159
6036;1.21;0.525965909
6037;1.21;0.456576705
6038;1.21;0.3853125
6039;1.21;0.270284091
6040;1.21;0.177428977
6041;1.21;0.079607955
6042;1.21;0.014732955
6043;1.21;0
6044;1.21;0
6045;1.21;0
6046;1.21;0
6047;1.21;0
6048;1.21;0
6049;1.21;0
6050;1.21;0
6051;1.21;0
6052;1.21;0
6053;1.21;0
6054;1.21;0
6055;1.21;0.0745
6056;1.21;0.243465909
6057;1.21;0.410085227
6058;1.21;0.537784091
6059;1.21;0.59640625
6060;1.21;0.626463068
6061;1.21;0.530625
6062;1.21;0.445071023
6063;1.21;0.3225
6064;1.21;0.186534091
6065;1.21;0.050190341
6066;1.21;0.007718892
6067;1.21;0
6068;1.21;0
6069;1.21;0
6070;1.21;0
6071;1.21;0
6072;1.21;0
6073;1.21;0
6074;1.21;0
6075;1.21;0
6076;1.21;0
6077;1.21;0
6078;1.21;0
6079;1.21;0
6080;1.21;0.028846591
6081;1.21;0.104471591
6082;1.21;0.177556818
6083;1.633685056;0.219105114
6084;1.951448848;0.438664773
6085;2.163291376;0.308196023
6086;2.26921264;0.293622159
6087;2.26921264;0.120144886
6088;2.163291376;0.127711648
6089;1.951448848;0.004640057
6090;1.633685056;0
6091;1.21;0
6092;1.21;0
6093;1.21;0
6094;1.21;0
6095;1.21;0
6096;1.21;0
6097;1.21;0
6098;1.21;0
6099;1.21;0
6100;1.21;0
6101;1.21;0
6102;1.21;0
6103;1.21;0.019730114
6104;1.21;0.075728693
6105;1.21;0.121144886
6106;1.21;0.234303977
6107;1.633685056;0.263210227
6108;1.951448848;0.366846591
6109;2.163291376;0.288110795
6110;2.26921264;0.451988636
6111;2.26921264;0.346349432
6112;2.163291376;0.176903409
6113;1.951448848;0.040711648
6114;1.633685056;0
6115;1.21;0
6116;1.21;0
6117;1.21;0
6118;1.21;0
6119;1.21;0
6120;1.21;0
6121;1.21;0
6122;1.21;0
6123;1.21;0
6124;1.21;0
6125;1.21;0
6126;1.21;0
6127;1.21;0.004265341
6128;1.21;0.030369318
6129;1.21;0.071637784
6130;1.21;0.099139205
6131;1.633685056;0.110708807
6132;1.951448848;0.113803977
6133;2.163291376;0.115515625
6134;2.26921264;0.101964489
6135;2.26921264;0.095159091
6136;2.163291376;0.057134943
6137;1.951448848;0.020671875
6138;1.633685056;0.001945028
6139;1.21;0
6140;1.21;0
6141;1.21;0
6142;1.21;0
6143;1.21;0
6144;1.21;0
6145;1.21;0
6146;1.21;0
6147;1.21;0
6148;1.21;0
6149;1.21;0
6150;1.21;0
6151;1.21;0.090294034
6152;1.21;0.31359375
6153;1.21;0.512627841
6154;1.21;0.649076705
6155;5.57925214;0.741335227
6156;8.856191245;0.770085227
6157;11.04081731;0.658409091
6158;12.13313035;0.5509375
6159;12.13313035;0.395071023
6160;11.04081731;0.17
6161;8.856191245;0.043144886
6162;5.57925214;0
6163;1.21;0
6164;1.21;0
6165;1.21;0
6166;1.21;0
6167;1.21;0
6168;1.21;0
6169;1.21;0
6170;1.21;0
6171;1.21;0
6172;1.21;0
6173;1.21;0
6174;1.21;0
6175;1.21;0.014505682
6176;1.21;0.080296875
6177;1.21;0.257769886
6178;1.21;0.314232955
6179;4.016913496;0.248153409
6180;6.122098618;0.188153409
6181;7.525555366;0.23140625
6182;8.22728374;0.123640625
6183;8.22728374;0.077100852
6184;7.525555366;0.048913352
6185;7.525555366;0
6186;4.016913496;0
6187;1.21;0
6188;1.21;0
6189;1.21;0
6190;1.21;0
6191;1.21;0
6192;1.21;0
6193;1.21;0
6194;1.21;0
6195;1.21;0
6196;1.21;0
6197;1.21;0
6198;1.21;0
6199;1.21;0.064630682
6200;1.21;0.2278125
6201;1.21;0.3990625
6202;1.21;0.506349432
6203;1.21;0.601590909
6204;1.21;0.635454545
